music_id,artist_name,track_name,genres,average_rating
25631,The Youth Ahead,Has Anyone Seen My Underwear,comedy|pop,4.0
25632,増田俊郎,Jiraiya'S Theme,soundtrack|anime,4.0
25633,Maryla Rodowicz,"Jestem Sliczna, Higieniczna",pop|polish pop,4.0
25634,高梨康治,Himetaru Toushi,electronic|ambient,3.0
25635,高梨康治,Shippuuden,anime|soundtrack,3.0
25636,Septembre,I Am Weightless,dream pop|shoegaze,4.0
25637,Killradio,Freedom?,rock|punk,4.0
25638,Killradio,Scavenger,punk|alternative|rock,5.0
25639,Killradio,Classroom Blues,punk|rock,3.0
25640,Killradio,Raised On Whipped Cream,punk rock|alternative rock,4.0
25641,Dark Moor,Walhalla,symphonic metal|power metal,3.0
25642,Dark Moor,Devil In The Tower,symphonic metal|power metal|neoclassical metal,4.0
25643,Dark Moor,Flying,symphonic metal|power metal,3.0
25644,Dark Moor,Dies Irae (Orchestral Version),symphonic metal|orchestral metal,4.0
25645,Dark Moor,A Truth For Me,symphonic metal|power metal,3.0
25646,Dark Moor,Silver Lake,symphonic metal|power metal,4.0
25647,Dark Moor,Quest For The Eternal Fame,symphonic metal|power metal,4.0
25648,Cazals,Life Is Boring,indie rock|alternative rock,3.0
25649,Giuseppe Verdi,Requiem: Dies Irae,classical|opera,4.0
25650,Nits,5 Hammering Men,pop|rock|alternative,4.0
25651,Nits,Rubber Gloves,alternative|indie rock,3.0
25652,Nits,Jardin D'Hiver,pop|easy listening|jazz,4.0
25653,Nits,Fire In My Head,alternative|pop|rock,3.0
25654,Nits,Eifersucht,pop|rock,3.0
25655,Nits,Sleep (What Happens To Your Eyes),alternative|indie,4.0
25656,Nits,Cars & Cars,pop|rock,4.0
25657,Nits,The Strawberry Girl,alternative|indie|pop,3.0
25658,Nits,Cabins,alternative|indie|pop|rock,4.0
25659,Nits,Aloha Drums,indie|alternative|pop|rock,4.0
25660,Nits,Chain Of Ifs,alternative|pop,4.0
25661,Nits,In The Dutch Mountains,pop|rock|new wave,3.0
25662,Nits,Bike In Head,rock|pop|new wave,4.0
25663,Nits,Unpleasant Surprise,pop|new wave|alternative,4.0
25664,Nits,Walter And Conny,pop|alternative,4.0
25665,Nits,The Cold Eye,pop|rock,5.0
25666,Nits,Soap Bubble Box,pop|alternative|new wave,3.0
25667,Nits,All Or Nothing,pop|rock,4.0
25668,Nits,Under A Canoe,indie|alternative|pop,4.0
25669,Nits,Between The Buttons,pop|rock,3.0
25670,Nits,Ivory Boy,alternative|pop,3.0
25671,Nits,Bite Better Bark,pop|rock|alternative,4.0
25672,Nits,Bungalow,pop|rock,4.0
25673,Safri Duo,Everything Epilogue,electronic|dance,4.0
25674,Safri Duo,A-Gusta,electronic|dance,4.0
25675,Björk,Vísur Vatnsenda-Rósu,electronic|experimental,3.0
25676,Manowar,Kill With Power,metal|power metal|heavy metal,3.0
25677,The Jayhawks,Eyes Of Sarahjane,rock|country,3.0
25678,Dixie Chicks,Lullaby,country|americana,2.0
25679,Sahara Hotnights,The Loneliest City Of All,rock|indie rock,5.0
25680,Håkan Hellström,Inte Skyldig Nån Nåt,pop|rock|indie,5.0
25681,Kleerup,Longing For Lullabies (Radio Edit),electronic|pop,5.0
25682,Iron Maiden,Iron Maiden (Live),metal|heavy metal|hard rock,2.0
25683,Britta Persson,Can I Touch?,indie|pop,5.0
25684,Röyksopp,Remind Me (Ernest Saint Laurent'S Moonfish Mix),electronic|house|dance,4.0
25685,Love And Rockets,Motorcycle,alternative|new wave|post-punk,4.0
25686,Joy Division,Exercise One (Live),post-punk|alternative rock,4.0
25687,Grafton Primary,Relativity,electronic|synthpop,3.0
25688,Fruity,Summer Camp,electronic|pop,1.0
25689,The Boy Bathing,The Miner'S Jewels,indie|folk|alternative,2.0
25690,The Boy Bathing,Thanksgiving (For Elliott Smith),indie|folk,1.0
25691,The Boy Bathing,The Questions Simple,indie|folk|alternative,2.0
25692,The Boy Bathing,The Pilgrim'S Last Stand,indie|folk,1.0
25693,The Boy Bathing,The Apple Is Sliced,indie|alternative|folk,2.0
25694,The Boy Bathing,A Fire,indie|folk,3.0
25695,Frédéric Chopin,"Mazurka No. 25 In B Minor, Op. 33 No. 4",classical|romantic,1.0
25696,Frédéric Chopin,"Waltz In E Flat, Op. 18: Grande Valse Brillante",classical|romantic,1.0
25697,Frédéric Chopin,"Etude No. 5 In G Major, Op. 10 No. 5 ""Black Keys""",classical|solo piano,1.0
25698,Conor Oberst,I Don'T Want To Die (In The Hospital),indie|folk|alternative,1.5
25699,The Dresden Dolls,Dear Jenny,punk|cabaret|alternative,4.0
25700,The Dresden Dolls,The Gardener,dark cabaret|punk cabaret|alternative rock,3.0
25701,The Dresden Dolls,Sorry Bunch,alternative|indie|punk|cabaret,4.0
25702,The Dresden Dolls,Boston,indie|cabaret|punk,4.0
25703,The Dresden Dolls,Night Reconnaissance,alternative|punk|cabaret,3.6666666666666665
25704,The Dresden Dolls,Mrs. O.,alternative|rock|cabaret|punk,1.0
25705,Creedence Clearwater Revival,Hello Mary Lou,rock|country,2.0
25706,Murder By Death,Shiola,indie rock|alternative country|gothic americana,4.0
25707,Civil Disobedience,Ghengis Sahng,unknown,2.0
25708,Claire De Lune,Relapse,electronic|ambient,1.0
25709,Claire De Lune,The Things They Carried,classical|contemporary classical,1.0
25710,Lucero,Darby'S Song,country|americana,1.0
25711,Lucero,My Best Girl,folk|rock,2.0
25712,Lucero,Slow Dancing,americana|alt-country|rock,2.0
25713,Lucero,I'Ll Just Fall,alternative|country|rock,3.0
25714,Lucero,Chain Link Fence,alternative|country|rock,2.0
25715,Lucero,Here At The Starlite,country|americana,1.0
25716,Lucero,Ain'T So Lonely,rock|country,2.0
25717,Afi,Brownie Bottom Sundae,alternative|punk|rock,3.0
25718,Afi,Last Caress,punk|rock,4.0
25719,Afi,Half-Empty Bottle,punk|rock,3.0
25720,Afi,Your Name Here,punk|alternative|rock,4.0
25721,Afi,The Mother In Me,rock|punk,3.0
25722,The Hourly Radio,Means To An End,indie|post-punk|shoegaze,1.0
25723,Ludwig Van Beethoven,Symphony No.6 In F 'Pastoral',classical|symphony,1.0
25724,No Choice,Come My Hour,rock|alternative,1.0
25725,Tom Gabel,100 Years Of War,punk|rock,3.0
25726,Tom Gabel,Conceptual Paths,rock|folk,3.0
25727,Johann Sebastian Bach,Suite No. 2 In B Minor: Badinerie,classical,2.0
25728,Johann Sebastian Bach,"Cantata No. 140: Sleepers, Awake",classical|baroque,1.0
25729,Matt & Kim,Don'T Slow Down,indie pop|indie rock,1.0
25730,Matt & Kim,Cinders,indie|pop,1.0
25731,Bloody Panda,Ice,doom metal|drone metal|experimental metal,1.0
25732,Communiqué,Got Your Number,rock|alternative,2.0
25733,Communiqué,What'S Been Lost,indie rock|alternative rock,2.0
25734,The Riverboat Gamblers,The Art Of Getting F#@%Ed,punk|rock,3.0
25735,The Riverboat Gamblers,Don'T Bury Me... I'M Still Not Dead,punk|rock,3.0
25736,The Riverboat Gamblers,Black Nothing Of A Cat,punk|rock,3.0
25737,The Riverboat Gamblers,Rent Is Due,rock|punk,2.0
25738,The Riverboat Gamblers,Year Of The Rooster,rock|punk rock|alternative,2.0
25739,The Riverboat Gamblers,The Biz Loves Sluts,punk|rock,3.0
25740,The Riverboat Gamblers,The Gamblers Try Their Hand At International Diplomacy,punk|rock,2.0
25741,The Riverboat Gamblers,Unicorn Shave Your Horn,punk|rock,2.0
25742,The Riverboat Gamblers,Walk Around Me,punk rock|garage rock|alternative rock,2.0
25743,The Riverboat Gamblers,On Again Off Again,punk|rock|garage,3.0
25744,Clair De Lune,Black Heart Charades,classical|ambient,1.0
25745,Clair De Lune,Xxxx,classical,2.0
25746,Clair De Lune,Twenty Threes,classical|electronic,1.0
25747,Clair De Lune,Machinegun Lipstick,electronic|pop,1.0
25748,Ed Gein,"Small Towns, Small Minds",metal|hardcore|heavy metal,2.0
25749,Ghost Mice,Survival,folk|punk|acoustic,1.0
25750,Rachel Jacobs,Staring At The Wall,pop|indie pop|alternative,2.0
25751,Rachel Jacobs,Productive Vampires,electronic|alternative|indie,3.0
25752,Rachel Jacobs,Collectible Mugs,indie|folk|pop,3.0
25753,Rachel Jacobs,The Kids Grow Up,indie|pop|folk,2.0
25754,Rachel Jacobs,It'S Fun To Run (Homeless Chic),indie|rock,2.0
25755,Rachel Jacobs,Melissa'S Song,folk|singer-songwriter,3.0
25756,Rachel Jacobs,Bone Collectors' Convention,indie|alternative|folk,3.0
25757,Ghostface Killah,Be Easy (Feat. Trife),hip-hop|rap,3.0
25758,1905,Fall,post-hardcore|punk|emo,2.0
25759,1905,A Conversation,emo|punk|post-hardcore,1.0
25760,1905,Voice,indie|punk,3.0
25761,1905,Can'T Change Everything,emo|post-hardcore,2.0
25762,1905,Side By Side,post-hardcore|emo,2.0
25763,Sounds Like Violence,You Give Me Heartattacks,rock|indie rock,2.0
25764,Johnny Foreigner,"Sometimes, In The Bullring",indie|alternative|rock,2.0
25765,Johnny Foreigner,Lea Room,indie rock|alternative rock,2.0
25766,Johnny Foreigner,Our Bipolar Friends,indie rock|alternative rock,2.0
25767,Johnny Foreigner,The Hidden Song At The End Of The Record,indie rock|alternative rock,1.0
25768,Explosions In The Sky,The Only Moment We Were Alone,post-rock|instrumental,3.6666666666666665
25769,Morbid Angel,Hatework,death metal,3.0
25770,Kaki King,Montreal,acoustic|instrumental|indie folk,1.0
25771,Kaki King,Open Mouth,acoustic|experimental,2.0
25772,Kaki King,Sad American,indie rock|acoustic folk,2.0
25773,Kaki King,Air And Kilometers,indie|acoustic|experimental,2.0
25774,Kaki King,Can Anyone Who Has Heard This Music Really Be A Bad Person?,indie|experimental|acoustic,2.0
25775,Michna,Skunk Walk,electronic|downtempo|ambient,1.0
25776,Michna,Italian Visitor,electronic|downtempo|instrumental,1.0
25777,Michna,Bumper Car Masters,electronic|dance,1.0
25778,Michna,Third Orbit,electronic|downtempo|trip-hop,1.0
25779,Michna,Levitation,electronic|downtempo|instrumental,1.0
25780,Fall Out Boy,I'Ve Got All This Ringing In My Ears And None On My Fingers,alternative|pop punk|rock,4.0
25781,Bear Vs. Shark,Victoria Iceberg,post-hardcore|indie rock,1.0
25782,Delta Spirit,Strange Vine,indie|folk|rock,4.0
25783,O Pioneers!!!,Yo Bones!,punk|emo|indie,1.0
25784,O Pioneers!!!,"You Know That Part In Superman Iii, Where He Is All Bad Ass And Stuff? Yeah, I Bet That'S How You Feel Right Now.",punk|emo|indie,1.0
25785,O Pioneers!!!,"Bad Scene, Aaron'S Fault",punk|indie,1.0
25786,Andrew Jackson Jihad,Survival Song,folk|indie folk|punk folk,2.0
25787,Andrew Jackson Jihad,Brave As A Noun,folk|indie|punk,2.0
25788,Andrew Jackson Jihad,Rejoice,folk|punk|indie,1.0
25789,Andrew Jackson Jihad,People,folk|punk|indie,1.0
25790,Japanther,The Dirge,noise|punk|lo-fi,1.0
25791,Japanther,Andre My Love,punk|indie rock,2.0
25792,Japanther,Change Your Life,punk|indie,2.0
25793,Japanther,Rob At The Roxy,rock|indie rock|punk,2.0
25794,Japanther,On The Radio,indie rock|garage rock,2.0
25795,Japanther,Fuk Tha Prince A Pull Iz Dum,punk|garage rock,1.0
25796,Japanther,Challenge,punk|garage rock|lo-fi,2.0
25797,Japanther,See Evil,indie rock|punk rock,1.0
25798,Japanther,The Boss,punk|garage rock|indie rock,3.0
25799,Japanther,Full Cup,punk|garage rock|lo-fi,2.0
25800,Japanther,Mornings,rock|punk,1.0
25801,Japanther,Untitled,punk|experimental|lo-fi,1.0
25802,Japanther,Funeral,punk|noise rock|lo-fi,1.0
25803,Thought Riot,On New Tablets,punk|rock,1.0
25804,Thought Riot,The Hermit Of Sils Maria,punk|rock,1.0
25805,Thought Riot,Black Watch,punk|hardcore|rock,1.0
25806,Protest The Hero,Goddess Gagged,metalcore|progressive metal,2.0
25807,Protest The Hero,Limb From Limb,metalcore|progressive metal,3.0
25808,Protest The Hero,Wretch,metal|progressive metal,3.0
25809,The Whigs,Right Hand On My Heart,rock|indie rock,3.0
25810,Floor,Assassin,metal|sludge metal|doom metal,1.0
25811,Floor,Night Full Of Kicks,metal|stoner metal|doom metal,1.0
25812,Floor,Return To Zero,progressive metal|sludge metal|stoner metal,1.0
25813,Floor,Downed Star,doom metal|sludge metal,2.0
25814,Floor,Sneech,metal|sludge metal,2.0
25815,A Heartwell Ending,"Trust Us, We Lie",emo|alternative rock,1.0
25816,A Heartwell Ending,Memory,post-hardcore|emo,1.0
25817,A Heartwell Ending,From Heart And Soul To Pen And Paper,rock|emo|alternative,1.0
25818,A Heartwell Ending,You'Re My Dream Catcher,alternative|rock,2.0
25819,Bruce Springsteen,Bobby Jean,rock|heartland rock,3.0
25820,Bruce Springsteen,No Surrender,rock|heartland rock,3.5
25821,Bruce Springsteen,Pay Me My Money Down,rock|folk|americana,3.0
25822,Bruce Springsteen,Long Time Comin',rock|folk,3.333333333333333
25823,Bruce Springsteen,Silver Palomino,rock|folk,4.0
25824,Two Gallants,Train That Stole My Man,indie rock|folk rock,2.0
25825,Two Gallants,The Prodigal Son,folk|indie rock,2.0
25826,Two Gallants,Fly Low Carrion Crow,indie|folk|rock,2.0
25827,Two Gallants,Ribbons Round My Tongue,indie rock|folk rock,2.0
25828,Hot Cross,Finance Fuels The Sickness At Heart,punk|post-hardcore,1.0
25829,Bob Dylan,Moonshiner,acoustic|folk|blues,3.0
25830,"Wow, Owls!",Saccharine For My Sweetie,indie|pop|alternative,1.0
25831,"Wow, Owls!",Destination: Pizza,electronic|indie pop,1.0
25832,Bright Eyes,Tourist Trap,indie folk|indie rock,1.0
25833,Bright Eyes,Bad Blood,indie|folk|alternative,2.0
25834,Bright Eyes,I Watched You Taking Off,indie|folk|rock,1.0
25835,Chumbawamba,The Good Ship Lifestyle,pop|rock|punk,3.0
25836,At The Drive-In,Porfirio Diaz,post-hardcore|alternative rock,1.0
25837,Antonín Dvořák,Carnival Overture,classical|orchestral,1.0
25838,Antonín Dvořák,"Slavonic Dance, No. 1 In C Major, Op. 46, No. 1",classical|orchestral|folk,2.0
25839,The Used,Pain,rock|alternative|emo,1.0
25840,I Hate Myself,Urban Barbie,emo|screamo,1.0
25841,I Hate Myself,...And Keep Reaching For Those Stars,emo|screamo,1.0
25842,I Hate Myself,Polar Bear Summer,emo|screamo,2.0
25843,The Broadways,Everything I Ever Wanted To Know About Genocide I Learned In The Third Grade,rock|punk|alternative,1.0
25844,Two Tongues,Try Not To Save Me,indie rock|alternative rock,1.0
25845,Two Tongues,Wowee Zowee,indie rock|alternative rock,1.0
25846,Woe,Minutes To Go,metal|punk|hardcore,1.0
25847,Woe,I'M Coming Straight Down,metalcore|post-hardcore,1.0
25848,Woe,Reason Gets Paid Back,metal|hardcore|punk,1.0
25849,Tabula Rasa,Are We In Our Nations Capitol?,electronic|experimental,2.0
25850,Tabula Rasa,Just Guns And...,electronic|experimental|ambient,2.0
25851,Tabula Rasa,Jumping The Shark,electronic|experimental,2.0
25852,Tabula Rasa,More Words Than Not,modern classical|minimalism,2.0
25853,Les Baton Rouge,My Body - The Pistol,rock|alternative,1.0
25854,Brand New,Sowing Season (Yeah),alternative|emo|indie,3.0
25855,Heathers,Margie,indie|folk|pop,2.0
25856,Heathers,Veronica,indie|alternative,2.0
25857,Heathers,Slices Of Palama,indie|alternative|pop,2.0
25858,Heathers,What'S Your Damage?,indie|alternative|rock,2.0
25859,Heathers,Reading In The Dark,indie|alternative,2.0
25860,Anita O'Day,I'Ve Got The World On A String,jazz|vocal jazz.,1.0
25861,Anita O'Day,Old Devil Moon,jazz|vocal jazz,1.0
25862,Anita O'Day,Them There Eyes,jazz|swing,1.0
25863,Anita O'Day,'S Wonderful / They Can'T Take That Away From Me,jazz|swing,1.0
25864,Anita O'Day,"Bewitched, Bothered And Bewildered",jazz|vocal jazz,1.0
25865,The Mountain Goats,Hand Ball,indie|folk|rock,1.0
25866,The Mountain Goats,Carmen Cicero,indie|folk|alternative,2.0
25867,The Mountain Goats,Grendel'S Mother,folk|indie folk,1.0
25868,The Mountain Goats,Chanson Du Bon Chose,folk|indie folk,1.0
25869,The Mountain Goats,Itzcuintli-Totzli Days,indie|folk|alternative,1.0
25870,The Mountain Goats,Flashing Lights,indie|folk|rock,3.0
25871,The Mountain Goats,Sept 16 Triple X Love! Love!,indie rock|folk rock,4.0
25872,The Mountain Goats,Song For Roger Maris (Cut),folk|indie folk,1.0
25873,The Mountain Goats,Cheshire County,indie|folk|alt-country,4.0
25874,The Mountain Goats,Orange Ball Of Hate,indie|folk|rock,1.0
25875,The Mountain Goats,Prana Ferox,folk|indie folk,3.0
25876,The Mountain Goats,Going To Scotland,folk|indie folk,1.0
25877,The Mountain Goats,Shadow Song,folk|indie folk,2.5
25878,The Mountain Goats,California Song,folk|indie folk|alternative folk,3.5
25879,The Mountain Goats,Tahitian Ambrosia Maker,indie|folk|rock,2.5
25880,The Mountain Goats,The Coroner'S Gambit,folk|indie folk,1.0
25881,The Mountain Goats,Gojam Province 1968,indie|folk|alternative,1.0
25882,The Mountain Goats,Horseradish Road,indie rock|folk rock,3.0
25883,The Mountain Goats,Hellhound On My Trail,indie rock|folk rock|singer-songwriter,1.0
25884,The Mountain Goats,Sept. 19 Triple X Love! Love!,indie|folk|rock,2.0
25885,The Mountain Goats,Family Happiness,indie|folk,3.0
25886,The Mountain Goats,Going To Queens,folk|indie folk,3.5
25887,The Mountain Goats,Standard Bitter Love Song #7,indie|folk,2.0
25888,The Mountain Goats,Going To Bridlington,folk|indie folk,3.0
25889,The Mountain Goats,You'Re So Vain,indie|folk,1.0
25890,Chuck Ragan,Fixin' To Die,folk|americana|singer-songwriter,1.0
25891,Snowden,Kill The Power,indie rock|electronic,1.0
25892,Пётр Ильич Чайковский,"Marche Slave, Op. 31",classical|orchestral,1.0
25893,Пётр Ильич Чайковский,Overture To The Nutcracker,classical|orchestral|ballet,1.0
25894,Пётр Ильич Чайковский,1812 Overture,classical|orchestral|romantic,3.0
25895,None More Black,Ice Cream With The Enemy,punk|rock,2.0
25896,None More Black,Under My Feet,punk|rock,1.0
25897,Rudimentary Peni,When You Are A Martian Church,punk|post-punk|alternative,1.0
25898,Rudimentary Peni,Dutchmen,punk|post-punk,1.0
25899,The World/Inferno Friendship Society,All The World Is A Stage (Dive),alternative|indie|punk,2.0
25900,The World/Inferno Friendship Society,Peter Lorre Overture,rock|punk|cabaret,2.0
25901,The World/Inferno Friendship Society,Ich Erinnere Mich An Die Weimarer Republik,punk|cabaret|cabaret punk,2.0
25902,The World/Inferno Friendship Society,Heart Attack '64,punk|cabaret|gypsy punk,2.0
25903,The World/Inferno Friendship Society,Zen And The Art Of Breaking Everything In This Room,punk|cabaret,1.0
25904,The World/Inferno Friendship Society,Jerusalem Boys,punk|cabaret|folk|rock,1.0
25905,The World/Inferno Friendship Society,Me And The Mad Monkettes,punk|cabaret|indie,2.0
25906,The World/Inferno Friendship Society,The Devil'S Ball,punk|cabaret|indie,1.0
25907,The World/Inferno Friendship Society,Please My Favorite Don'T Be Sad,alternative|punk|cabaret|indie,2.0
25908,Against Me!,All Or Nothing,punk|rock,3.0
25909,Against Me!,Gypsy Panther,punk|rock,2.0
25910,Against Me!,Price Of Freedom,punk|rock,1.0
25911,Against Me!,Does It Make A Differrence?,rock|punk,1.0
25912,Against Me!,Untitled 2,rock|punk,3.0
25913,Against Me!,Bastards Of Young,punk|rock,2.0
25914,Against Me!,Slurring The Rhythms,punk|rock|folk,3.0
25915,Against Me!,Un-Thought Of Heroes,punk|rock,3.0
25916,Against Me!,I Am Citizen,punk|rock,3.0
25917,Against Me!,Interlude 2,punk|rock,1.0
25918,Against Me!,"Baby, I'M An Anarchist",rock|punk,1.0
25919,"Defiance, Ohio","Now, Now, Now",folk|indie folk,2.0
25920,"Defiance, Ohio",Eureka!,folk|punk,2.0
25921,"Defiance, Ohio","Can'T Stop, Won'T Stop",folk|indie folk|punk folk,1.0
25922,"Defiance, Ohio","Oh, Cheri",folk|indie folk|punk,2.0
25923,"Defiance, Ohio",Tanks! Tanks! Tanks!,folk|punk|indie,2.0
25924,Raised Fist,Nation Of Incomplete,hardcore|punk,1.0
25925,Raised Fist,That'S Why,hardcore|punk,1.0
25926,Raised Fist,Get This Right!,hardcore|punk,1.0
25927,Raised Fist,Sunlight,metal|hardcore|punk,2.5
25928,Lil Wayne,You Ain'T Got Nuthin (Feat. Fabolous And Juelz Santana),hip-hop|rap,1.0
25929,Lil Wayne,Tha Mobb,hip-hop|rap,2.0
25930,Antonio Vivaldi,Winter,classical|baroque|instrumental,1.0
25931,Antonio Vivaldi,Summer,classical|baroque,1.0
25932,Jesu,Why Are We Not Perfect (Alternative Version),shoegaze|post-rock|experimental,2.0
25933,New Roman Times,French Prison Haircut,indie|rock,1.0
25934,New Roman Times,A Scene From The Disco Era,indie rock|alternative rock,1.0
25935,The Broken West,Brass Ring,indie rock|alternative rock,1.0
25936,The Broken West,Hale Sunrise,indie rock|alternative rock,4.0
25937,The Broken West,Shiftee,indie rock|alternative rock,3.0
25938,The Blood Brothers,Kiss Of The Octopus,post-hardcore|experimental|punk,2.0
25939,Paul Baribeau,Like Bells,folk|acoustic|indie,1.0
25940,Nada Surf,Are You Lightning?,indie rock|alternative rock,2.5
25941,Ben Nichols,The Judge,country|folk|americana,1.0
25942,Kimya Dawson,I Like Giants,folk|indie folk,2.5
25943,Lack,Kill Britney,electronic|experimental,3.0
25944,Lack,Zur Genealogie Des Modernen Menschen,experimental|electronic|ambient,3.0
25945,Lack,Falling From The Peak Of Truth To The Catastrophe Of The Disillusioned,experimental|ambient|post-rock,3.0
